Unix Timestamp,Left Value,Right Value
1733842391.5373056,-1.5100000000000001e-05,
1733842391.5373056,,2e-06
1733842391.6404603,-1.25e-05,
1733842391.6404603,,-4.5900000000000004e-05
1733842391.7450645,-4.6e-06,
1733842391.745695,,-6.819999999999999e-05
1733842391.8471305,3.0200000000000002e-05,
1733842391.8471305,,-2.5600000000000002e-05
1733842391.8547158,2.0300000000000002e-05,
1733842391.857013,,-1.77e-05
1733842391.9652927,-3.9e-06,
1733842391.9660969,,-4.79e-05
1733842392.0697122,1.2999999999999998e-06,
1733842392.0697122,,-1.18e-05
1733842392.1772408,5.199999999999999e-06,
1733842392.1772408,,-1.38e-05
1733842392.2797408,3.9e-06,
1733842392.2797408,,-3.54e-05
1733842392.3847682,8.5e-06,
1733842392.3867853,,5.199999999999999e-06
1733842392.4900045,3.9e-06,
1733842392.4900045,,3.48e-05
1733842392.6007955,-1.9e-05,
1733842392.6361039,,1.18e-05
1733842392.7422912,-1.12e-05,
1733842392.7422912,,-1.84e-05
1733842392.8457134,2.5999999999999997e-06,
1733842392.8537004,,-2.69e-05
1733842392.9705718,6.6e-06,
1733842392.973066,,-2.2300000000000003e-05
1733842393.075192,1.18e-05,
1733842393.075192,,-2.89e-05
1733842393.179744,3.35e-05,
1733842393.179744,,-4.989999999999999e-05
1733842393.18597,3.8e-05,
1733842393.18597,,-3.0200000000000002e-05
1733842393.2900834,2.16e-05,
1733842393.2900834,,-2.5600000000000002e-05
1733842393.3927433,1.2999999999999998e-06,
1733842393.3940368,,-3.9e-06
1733842393.4966202,-1.2999999999999998e-06,
1733842393.501848,,-1.71e-05
1733842393.6062713,1.9e-05,
1733842393.6062713,,-5.8399999999999997e-05
1733842393.7107759,2.4299999999999998e-05,
1733842393.7107759,,-5.64e-05
1733842393.8149984,-2.0300000000000002e-05,
1733842393.8149984,,-5.71e-05
1733842393.9219954,2e-06,
1733842393.9308765,,-3.48e-05
1733842394.040056,-4.6e-06,
1733842394.043242,,-1.84e-05
1733842394.144783,5.199999999999999e-06,
1733842394.144783,,-5.8399999999999997e-05
1733842394.2508862,3.21e-05,
1733842394.2576025,,-6.17e-05
1733842394.3601227,7.2000000000000005e-06,
1733842394.3601227,,-4.79e-05
1733842394.4638462,-9.8e-06,
1733842394.4638462,,-3.87e-05
1733842394.5692756,1.2999999999999998e-06,
1733842394.573996,,-2.89e-05
1733842394.6762388,3.3e-06,
1733842394.6762388,,-4.72e-05
1733842394.7814116,-1.05e-05,
1733842394.7814116,,-5.9699999999999994e-05
1733842394.8866327,5.199999999999999e-06,
1733842394.8866327,,-3.87e-05
1733842394.9920304,4.26e-05,
1733842394.995266,,-3.35e-05
1733842395.0989685,0.0,
1733842395.0989685,,-3.8e-05
1733842395.2096357,-1.25e-05,
1733842395.2096357,,-5.25e-05
1733842395.3140004,-3.35e-05,
1733842395.3140004,,-3.54e-05
1733842395.419465,-1.5100000000000001e-05,
1733842395.419465,,-4.4000000000000006e-05
1733842395.523621,8.5e-06,
1733842395.523621,,-1.4400000000000001e-05
1733842395.6282113,2.5600000000000002e-05,
1733842395.6346245,,-2.89e-05
1733842395.6371715,3.0200000000000002e-05,
1733842395.6371715,,-5.77e-05
1733842395.7441962,2.76e-05,
1733842395.746227,,-4.66e-05
1733842395.862319,3.0200000000000002e-05,
1733842395.8694506,,-2.36e-05
1733842395.9710166,1.64e-05,
1733842395.9721856,,-3.4099999999999995e-05
1733842396.0753288,1.05e-05,
1733842396.0769477,,-5.64e-05
1733842396.1800609,9.8e-06,
1733842396.1800609,,-9.05e-05
1733842396.2856574,-1.2999999999999998e-06,
1733842396.2867274,,-7.02e-05
1733842396.3900754,1.9e-05,
1733842396.393507,,-5.9e-05
1733842396.4949112,3.6099999999999997e-05,
1733842396.4949112,,-4.4000000000000006e-05
1733842396.5990865,3.6099999999999997e-05,
1733842396.5990865,,-3.0200000000000002e-05
1733842396.7037163,1.25e-05,
1733842396.7037163,,-1.31e-05
1733842396.8080006,2.0300000000000002e-05,
1733842396.812078,,-7e-07
1733842396.9188776,-7e-07,
1733842396.923626,,-3.94e-05
1733842397.0271091,-2.76e-05,
1733842397.0271091,,-2.82e-05
1733842397.1309779,-1.64e-05,
1733842397.1309779,,-3.87e-05
1733842397.2387223,-1.25e-05,
1733842397.2387223,,-2.76e-05
1733842397.3424993,1.5100000000000001e-05,
1733842397.3460171,,-1.57e-05
1733842397.4500198,6.6e-06,
1733842397.4539533,,-4.53e-05
1733842397.5560591,-1.4400000000000001e-05,
1733842397.5560591,,-1.4400000000000001e-05
1733842397.6603386,1.5100000000000001e-05,
1733842397.6645184,,-4.5900000000000004e-05
1733842397.766037,4.2e-05,
1733842397.766037,,-3.94e-05
1733842397.870809,1.71e-05,
1733842397.8737156,,-7.609999999999999e-05
1733842397.9764378,4.6e-06,
1733842397.9764378,,-7.219999999999999e-05
1733842398.0801413,1.31e-05,
1733842398.0801413,,-3.35e-05
1733842398.1966918,2.5999999999999997e-06,
1733842398.1989672,,7.9e-06
1733842398.19998,3.9e-06,
1733842398.2033584,,-2.5999999999999997e-06
1733842398.3055818,3.0799999999999996e-05,
1733842398.3055818,,-1.57e-05
1733842398.40874,4.13e-05,
1733842398.40874,,-2.82e-05
1733842398.512754,2.89e-05,
1733842398.514361,,-3.48e-05
1733842398.6169322,1.77e-05,
1733842398.6192913,,-3.0799999999999996e-05
1733842398.720514,2.5999999999999997e-06,
1733842398.720514,,-1.84e-05
1733842398.8237906,-1.5100000000000001e-05,
1733842398.8237906,,-8.5e-06
1733842398.9289336,-1.25e-05,
1733842398.9332054,,-7.35e-05
1733842399.035196,7e-07,
1733842399.035196,,-4.72e-05
1733842399.1397147,-2e-06,
1733842399.1397147,,-2.89e-05
1733842399.2477756,1.4400000000000001e-05,
1733842399.2523632,,-6.23e-05
1733842399.3544295,2.5999999999999997e-06,
1733842399.359136,,-3.48e-05
1733842399.4612658,-8.5e-06,
1733842399.4612658,,-2.49e-05
1733842399.5661626,1.9e-05,
1733842399.5661626,,-2.1e-05
1733842399.6722984,-1.5100000000000001e-05,
1733842399.6722984,,-1.18e-05
1733842399.7769127,-1.97e-05,
1733842399.778049,,-1.77e-05
1733842399.916121,1.84e-05,
1733842399.916121,,-2.82e-05
1733842400.0285056,8.5e-06,
1733842400.0285056,,-4.989999999999999e-05
1733842400.1324904,5.9e-06,
1733842400.1345813,,-2.0300000000000002e-05
1733842400.13787,3.35e-05,
1733842400.13787,,-5.3099999999999996e-05
1733842400.2432134,5.77e-05,
1733842400.2461588,,-6.56e-05
1733842400.3479402,1.18e-05,
1733842400.3499463,,-3.0799999999999996e-05
1733842400.4527526,-3.21e-05,
1733842400.4527526,,-5.9e-05
1733842400.5575414,-1.38e-05,
1733842400.5575414,,-6.56e-05
1733842400.664093,-4.6e-06,
1733842400.668325,,-1.5100000000000001e-05
1733842400.7726054,-1.64e-05,
1733842400.7751858,,-1.97e-05
1733842400.8776371,-5.9e-06,
1733842400.87962,,-3.15e-05
1733842400.9808228,-8.5e-06,
1733842400.984022,,-1.5100000000000001e-05
1733842401.086373,4.6e-06,
1733842401.086373,,8.5e-06
1733842401.1904893,-2.5999999999999997e-06,
1733842401.1904893,,-8.5e-06
1733842401.296288,-7e-07,
1733842401.296288,,1.12e-05
1733842401.4009461,7.9e-06,
1733842401.4043007,,2.4299999999999998e-05
1733842401.5058637,-2.5999999999999997e-06,
1733842401.5058637,,-1.31e-05
1733842401.6093175,5.199999999999999e-06,
1733842401.6093175,,-2.3e-05
1733842401.7180693,1.2999999999999998e-06,
1733842401.7207675,,1.18e-05
1733842401.8250353,5.199999999999999e-06,
1733842401.8250353,,-9.2e-06
1733842401.92869,6.6e-06,
1733842401.92869,,-9.8e-06
1733842402.0354722,-2.5999999999999997e-06,
1733842402.0391138,,-3.67e-05
1733842402.1416981,-1.25e-05,
1733842402.1416981,,-1.57e-05
1733842402.270535,-2.89e-05,
1733842402.2749543,,-1.2999999999999998e-06
1733842402.3430746,-2.2300000000000003e-05,
1733842402.3868136,,-5.9e-06
1733842402.390828,4.6e-06,
1733842402.4087324,,-5.199999999999999e-06
1733842402.5122852,1.18e-05,
1733842402.5122852,,-4.5900000000000004e-05
1733842402.615332,-1.2999999999999998e-06,
1733842402.615332,,-3.15e-05
1733842402.7187476,-3.9e-06,
1733842402.7187476,,3.3e-06
1733842402.8225634,1.64e-05,
1733842402.8260052,,3.35e-05
1733842402.9275563,-6.6e-06,
1733842402.9292247,,3.9e-06
1733842403.036815,-7.2000000000000005e-06,
1733842403.0395305,,-3.6099999999999997e-05
1733842403.1413894,5.9e-06,
1733842403.1423993,,-3.21e-05
1733842403.244747,-2e-06,
1733842403.244747,,-1.4400000000000001e-05
1733842403.348366,2.5999999999999997e-06,
1733842403.3505442,,7.9e-06
1733842403.4535933,7e-07,
1733842403.4567862,,-7e-07
1733842403.5914304,3.9e-06,
1733842403.596365,,-1.2999999999999998e-06
1733842403.699181,1.5100000000000001e-05,
1733842403.699181,,2.0300000000000002e-05
1733842403.8052561,1.4400000000000001e-05,
1733842403.8052561,,5.9e-06
1733842403.9092948,9.2e-06,
1733842403.9104462,,-2e-06
1733842404.0144553,2.5999999999999997e-06,
1733842404.0303285,,-9.8e-06
1733842404.0462887,3.0200000000000002e-05,
1733842404.0597975,,3.3e-06
1733842404.1645603,-2e-06,
1733842404.1645603,,4.6e-06
1733842404.2827115,1.2999999999999998e-06,
1733842404.3016121,,-3.35e-05
1733842404.4153395,3.0200000000000002e-05,
1733842404.420612,,-2.69e-05
1733842404.5234814,1.18e-05,
1733842404.5234814,,-1.38e-05
1733842404.632129,1.12e-05,
1733842404.632129,,-1.9e-05
1733842404.632129,-1.57e-05,
1733842404.632129,,-1.77e-05
1733842404.7505064,-2.16e-05,
1733842404.7505064,,-2.69e-05
1733842404.8602955,-5.199999999999999e-06,
1733842404.8688157,,-1.64e-05
1733842404.979161,-1.5100000000000001e-05,
1733842404.979161,,5.199999999999999e-06
1733842405.0894575,-8.5e-06,
1733842405.0894575,,-1.64e-05
1733842405.2496169,2e-06,
1733842405.2787948,,-2.16e-05
1733842405.3417583,2.5600000000000002e-05,
1733842405.3684905,,1.57e-05
1733842405.3712015,2.49e-05,
1733842405.3712015,,-9.2e-06
1733842405.5195732,5.9e-06,
1733842405.653983,,-4.3299999999999995e-05
1733842405.653983,-1.71e-05,
1733842405.669661,,-4.460000000000001e-05
1733842405.6751158,3.9e-06,
1733842405.6751158,,-1.18e-05
1733842405.8451521,2.16e-05,
1733842405.853153,,-1.77e-05
1733842405.964594,1.2999999999999998e-06,
1733842405.9710844,,-2.95e-05
1733842405.975502,-5.199999999999999e-06,
1733842405.9808922,,-3.35e-05
1733842406.0889952,-1.77e-05,
1733842406.0889952,,-2.82e-05
1733842406.1992478,-1.38e-05,
1733842406.1992478,,-1.71e-05
1733842406.3090985,-2.16e-05,
1733842406.3143563,,-6.6e-06
1733842406.4194484,-1.71e-05,
1733842406.4194484,,-1.31e-05
1733842406.6184697,-5.9e-06,
1733842406.6290717,,-2.82e-05
1733842406.6311502,-8.5e-06,
1733842406.638635,,-3.6099999999999997e-05
1733842406.745155,-4.13e-05,
1733842406.745155,,-3.87e-05
1733842406.8765266,2.16e-05,
1733842406.8765266,,-2.36e-05
1733842406.8921902,8.5e-06,
1733842406.8921902,,-6.56e-05
1733842407.0103865,-1.4400000000000001e-05,
1733842407.0178392,,-7.68e-05
1733842407.1274452,-1.9e-05,
1733842407.1274452,,-4.5900000000000004e-05
1733842407.2376978,-1.97e-05,
1733842407.2376978,,-4.85e-05
1733842407.3460817,-1.31e-05,
1733842407.348191,,-4.5900000000000004e-05
1733842407.4614215,5.9e-06,
1733842407.4704506,,-1.38e-05
1733842407.5732574,9.2e-06,
1733842407.5732574,,2e-06
1733842407.6960578,-3.9e-06,
1733842407.8683846,,-2.49e-05
1733842407.8728545,5.9e-06,
1733842407.8728545,,-7.9e-06
1733842407.8787084,3.0200000000000002e-05,
1733842407.8787084,,3.0200000000000002e-05
1733842407.9994628,2.4299999999999998e-05,
1733842408.0213218,,1.97e-05
1733842408.158561,7.2000000000000005e-06,
1733842408.1681144,,5.199999999999999e-06
1733842408.1707814,2.2300000000000003e-05,
1733842408.27475,,-8.5e-06
1733842408.2800834,8.5e-06,
1733842408.3932939,,3.21e-05
1733842408.397838,-1.18e-05,
1733842408.3999338,,4.3299999999999995e-05
1733842408.5367076,-2.16e-05,
1733842408.5562177,,-6.6e-06
1733842408.557626,-5.9e-06,
1733842408.6457796,,-4.6e-06
1733842408.6492045,3.3e-06,
1733842408.6509254,,-1.4400000000000001e-05
1733842408.7521853,2.36e-05,
1733842408.7521853,,4.6e-06
1733842408.928379,3.87e-05,
1733842408.9362404,,3.3e-06
1733842408.956589,2.62e-05,
1733842408.9635165,,-7e-07
1733842409.0693357,1.05e-05,
1733842409.0731926,,-3.94e-05
1733842409.1752975,1.97e-05,
1733842409.1752975,,-2.36e-05
1733842409.2826164,8.5e-06,
1733842409.2850425,,-4.6e-06
1733842409.386289,9.2e-06,
1733842409.386289,,1.31e-05
1733842409.4901707,1.5100000000000001e-05,
1733842409.4901707,,8.5e-06
1733842409.5944114,3.9e-06,
1733842409.5972686,,-5.9e-06
1733842409.7000036,-1.4400000000000001e-05,
1733842409.701599,,-4.26e-05
