Unix Timestamp,Position,Value [kg]
1736436843.321433,Left,28.36929
1736436843.3244421,Right,31.21382
1736436843.426481,Left,29.79404
1736436843.426481,Right,30.11399
1736436843.5313303,Left,31.20531
1736436843.5313303,Right,29.98664
1736436843.6377373,Left,31.81038
1736436843.6377373,Right,30.48084
1736436843.7422721,Left,32.19958
1736436843.7463787,Right,31.57583
1736436843.7463787,Left,31.5276
1736436843.7528882,Right,32.24088
1736436843.86331,Left,30.14503
1736436843.86331,Right,32.02987
1736436843.9679906,Left,29.61372
1736436843.9679906,Right,31.63767
1736436844.0731845,Left,30.53717
1736436844.075883,Right,32.23642
1736436844.1788383,Left,31.20082
1736436844.1824374,Right,32.59168
1736436844.2836344,Left,30.70805
1736436844.2836344,Right,32.24206
1736436844.388614,Left,30.19926
1736436844.388614,Right,31.59646
1736436844.4944797,Left,29.9642
1736436844.4944797,Right,31.57085
1736436844.598051,Left,30.29195
1736436844.6013873,Right,31.2602
1736436844.7035792,Left,30.44643
1736436844.7035792,Right,30.13973
1736436844.8083127,Left,30.90874
1736436844.8083127,Right,29.85274
1736436844.9137988,Left,31.31904
1736436844.9137988,Right,29.95179
1736436845.0185337,Left,31.65141
1736436845.021042,Right,29.87868
1736436845.1236148,Left,30.82737
1736436845.1236148,Right,29.32283
1736436845.228706,Left,29.53424
1736436845.228706,Right,29.16122
1736436845.3352344,Left,29.73786
1736436845.3352344,Right,28.97609
1736436845.439253,Left,30.85464
1736436845.441763,Right,28.76528
1736436845.543895,Left,30.72784
1736436845.543895,Right,28.76895
1736436845.6485763,Left,30.22914
1736436845.6485763,Right,28.21815
1736436845.7535458,Left,30.52728
1736436845.7560554,Right,26.78127
1736436845.858189,Left,31.75381
1736436845.858189,Right,22.95205
1736436845.9633093,Left,33.05442
1736436845.9633093,Right,22.62529
1736436846.0681462,Left,33.60962
1736436846.0706549,Right,23.36862
1736436846.1736343,Left,34.02252
1736436846.1736343,Right,24.41775
1736436846.2787833,Left,33.78023
1736436846.2787833,Right,25.14334
1736436846.3841844,Left,33.47904
1736436846.3841844,Right,25.43033
1736436846.4887807,Left,33.74079
1736436846.491291,Right,25.56024
1736436846.59421,Left,34.20193
1736436846.59421,Right,25.20151
1736436846.6992002,Left,34.69913
1736436846.6992002,Right,24.98461
1736436846.8041155,Left,34.84937
1736436846.8041155,Right,24.91222
1736436846.9090304,Left,34.56933
1736436846.9115384,Right,24.97085
1736436847.0143259,Left,34.5539
1736436847.017931,Right,25.22365
1736436847.1192348,Left,35.37977
1736436847.1192348,Right,23.2982
1736436847.223737,Left,35.64451
1736436847.223737,Right,22.77354
1736436847.3295317,Left,34.63123
1736436847.3310394,Right,23.66944
1736436847.3310394,Left,32.52864
1736436847.3390477,Right,24.46492
1736436847.4420066,Left,30.46993
1736436847.446383,Right,25.2946
1736436847.5474436,Left,28.21664
1736436847.5474436,Right,27.10632
1736436847.652309,Left,26.34579
1736436847.652309,Right,29.4078
1736436847.756888,Left,25.36577
1736436847.7598996,Right,31.26761
1736436847.8616734,Left,24.46478
1736436847.8616734,Right,32.40812
1736436847.9673402,Left,25.81077
1736436847.9673402,Right,32.61598
1736436848.0711963,Left,27.89656
1736436848.0737069,Right,32.85837
1736436848.176619,Left,28.54088
1736436848.176619,Right,33.42463
1736436848.281541,Left,28.71898
1736436848.281541,Right,32.93338
1736436848.387545,Left,29.57161
1736436848.387545,Right,31.5113
1736436848.491182,Left,30.85926
1736436848.495137,Right,30.16659
1736436848.5967155,Left,31.45945
1736436848.5967155,Right,29.15696
1736436848.702123,Left,30.78707
1736436848.702123,Right,29.02666
1736436848.8070214,Left,30.5263
1736436848.8070214,Right,30.20498
1736436848.91391,Left,30.56399
1736436848.91391,Right,31.02889
1736436849.0179489,Left,30.08313
1736436849.020964,Right,31.24428
1736436849.1231477,Left,30.41753
1736436849.1231477,Right,32.30049
1736436849.227396,Left,32.65122
1736436849.227396,Right,34.7622
1736436849.340516,Left,31.37704
1736436849.340516,Right,36.18545
1736436849.4445846,Left,29.41883
1736436849.4476802,Right,35.26027
1736436849.5485237,Left,28.37944
1736436849.5485237,Right,33.35519
1736436849.6536818,Left,28.20707
1736436849.6536818,Right,33.3092
1736436849.758827,Left,28.38602
1736436849.7611866,Right,32.27684
1736436849.8642278,Left,28.45847
1736436849.8642278,Right,30.78336
1736436849.9689212,Left,28.86356
1736436849.9689212,Right,29.58271
1736436850.0738473,Left,29.35549
1736436850.0758572,Right,28.89171
1736436850.1793218,Left,29.72608
1736436850.1830328,Right,29.08759
1736436850.284149,Left,29.82789
1736436850.284149,Right,29.71051
1736436850.3895924,Left,29.677
1736436850.3895924,Right,30.00963
1736436850.4940937,Left,29.92
1736436850.4971287,Right,29.45555
1736436850.599587,Left,30.18904
1736436850.6030993,Right,27.56069
1736436850.7042048,Left,30.65011
1736436850.7042048,Right,25.60079
1736436850.8088136,Left,31.66391
1736436850.8088136,Right,24.44677
1736436850.9155521,Left,32.74333
1736436850.9155521,Right,24.45804
1736436851.0190945,Left,33.69359
1736436851.0221083,Right,23.72964
1736436851.1240914,Left,34.46628
1736436851.1240914,Right,23.22444
1736436851.1300998,Left,34.95209
1736436851.1300998,Right,23.30003
1736436851.2350059,Left,35.05442
1736436851.2370162,Right,23.64999
1736436851.3402402,Left,34.93777
1736436851.3402402,Right,24.37144
1736436851.4455783,Left,33.53808
1736436851.4455783,Right,25.44442
1736436851.5509205,Left,31.88485
1736436851.5509205,Right,27.09748
1736436851.6555858,Left,31.66027
1736436851.6580951,Right,27.8868
1736436851.760652,Left,32.68214
1736436851.760652,Right,27.55434
1736436851.8652751,Left,33.69678
1736436851.8652751,Right,26.57222
1736436851.970464,Left,34.35386
1736436851.970464,Right,24.88071
1736436852.0753999,Left,34.91641
1736436852.0753999,Right,24.59686
1736436852.1800797,Left,34.38933
1736436852.1838934,Right,25.39469
1736436852.2855637,Left,33.2307
1736436852.2855637,Right,26.3377
1736436852.3899715,Left,32.71865
1736436852.3899715,Right,25.54091
1736436852.495825,Left,31.18767
1736436852.495825,Right,24.38906
1736436852.5993907,Left,29.24281
1736436852.6023986,Right,25.19424
1736436852.7040842,Left,27.50228
1736436852.7040842,Right,27.3284
1736436852.8089278,Left,27.32392
1736436852.8089278,Right,28.51779
1736436852.91577,Left,28.41271
1736436852.9161093,Right,29.16633
