Unix Timestamp,Left Value,Right Value
1733843256.2321079,,-1.18e-05
1733843256.3357599,-1.4400000000000001e-05,
1733843256.338523,,2.76e-05
1733843256.4438846,-1.18e-05,
1733843256.4454994,,5.9e-06
1733843256.5478685,-2.4299999999999998e-05,
1733843256.5478685,,1.38e-05
1733843256.6508434,-2.82e-05,
1733843256.6529186,,7.2000000000000005e-06
1733843256.756034,-3.0799999999999996e-05,
1733843256.7611754,,4.6e-06
1733843256.8624575,-2.89e-05,
1733843256.8642948,,1.57e-05
1733843256.9654307,9.2e-06,
1733843256.9654307,,5.9e-06
1733843257.068925,2.16e-05,
1733843257.070436,,-1.84e-05
1733843257.173232,-3.3e-06,
1733843257.173232,,0.0
1733843257.27728,-9.8e-06,
1733843257.27728,,4.6e-06
1733843257.3801427,6.6e-06,
1733843257.3801427,,-2.5999999999999997e-06
1733843257.4843392,-2e-06,
1733843257.4877765,,-5.25e-05
1733843257.589657,-1.97e-05,
1733843257.589657,,-6.17e-05
1733843257.6929982,-3.8e-05,
1733843257.6979604,,-1.25e-05
1733843257.8029237,-2.49e-05,
1733843257.8029237,,-7e-07
1733843257.9059029,-8.5e-06,
1733843257.9123836,,-1.97e-05
1733843258.0142848,-1.4400000000000001e-05,
1733843258.0169334,,-1.5100000000000001e-05
1733843258.1206157,-2.5600000000000002e-05,
1733843258.127314,,1.9e-05
1733843258.2290962,-2.0300000000000002e-05,
1733843258.2290962,,3.87e-05
1733843258.3328104,-1.25e-05,
1733843258.3344867,,-7e-07
1733843258.436327,-4.6e-06,
1733843258.436327,,-1.77e-05
1733843258.5420923,-1.18e-05,
1733843258.5420923,,1.71e-05
1733843258.6465366,-8.5e-06,
1733843258.647285,,-3.3e-06
1733843258.7507172,-1.38e-05,
1733843258.7536037,,-6.6e-06
1733843258.8563335,-4.2e-05,
1733843258.8570871,,5.05e-05
1733843258.9594474,-1.31e-05,
1733843258.9594474,,4.6e-06
1733843259.0644357,1.38e-05,
1733843259.0644357,,-3.3e-06
1733843259.1673374,1.64e-05,
1733843259.171127,,-1.2999999999999998e-06
1733843259.3105066,-3.9e-06,
1733843259.3144383,,-1.64e-05
1733843259.3144383,-2.36e-05,
1733843259.3144383,,-3.0200000000000002e-05
1733843259.4203346,-2.89e-05,
1733843259.4230309,,7.9e-06
1733843259.524548,-1.57e-05,
1733843259.528139,,-1.38e-05
1733843259.6333961,1.12e-05,
1733843259.63665,,-7.2000000000000005e-06
1733843259.739242,2e-06,
1733843259.739242,,1.84e-05
1733843259.842681,-1.77e-05,
1733843259.842681,,2.16e-05
1733843259.9473777,-2.4299999999999998e-05,
1733843259.9523695,,-3.9e-06
1733843260.0723093,-2.5600000000000002e-05,
1733843260.074826,,1.12e-05
1733843260.1768117,-8.5e-06,
1733843260.17932,,3.0799999999999996e-05
1733843260.2815523,-7.9e-06,
1733843260.2815523,,2.89e-05
1733843260.3845701,-2.49e-05,
1733843260.3845701,,7e-07
1733843260.4891746,-2.69e-05,
1733843260.4899824,,-2.62e-05
1733843260.59335,-2.76e-05,
1733843260.5946884,,-5.9e-06
1733843260.6978734,-1.57e-05,
1733843260.6993952,,-4.4000000000000006e-05
1733843260.801428,-1.38e-05,
1733843260.801428,,-3.4099999999999995e-05
1733843260.9065592,1.31e-05,
1733843260.9107919,,-3.28e-05
1733843261.021583,6.6e-06,
1733843261.0267403,,-3.9e-06
1733843261.0320833,-1.38e-05,
1733843261.0372863,,-2.0300000000000002e-05
1733843261.1430285,-2.89e-05,
1733843261.144244,,-6.6e-06
1733843261.2455826,1.18e-05,
1733843261.2476509,,-3.94e-05
1733843261.3488014,2e-06,
1733843261.3508961,,-7.609999999999999e-05
1733843261.452222,1.05e-05,
1733843261.452222,,-4.2e-05
1733843261.557103,-5.9e-06,
1733843261.5598366,,3.9e-06
1733843261.6616895,-2.1e-05,
1733843261.6616895,,-4.6e-06
1733843261.7664335,-2.1e-05,
1733843261.7664335,,-1.9e-05
1733843261.8712325,-2.1e-05,
1733843261.8712325,,-2.36e-05
1733843261.9756758,-2.62e-05,
1733843261.9756758,,-1.18e-05
1733843262.0794282,-9.8e-06,
1733843262.0794282,,-3.21e-05
1733843262.2050047,1.2999999999999998e-06,
1733843262.2074199,,-5.77e-05
1733843262.3117177,1.57e-05,
1733843262.3143404,,-1.12e-05
1733843262.4162176,-2e-06,
1733843262.4197223,,6.6e-06
1733843262.5223563,5.199999999999999e-06,
1733843262.5223563,,-1.18e-05
1733843262.6265163,1.25e-05,
1733843262.6265163,,-1.77e-05
1733843262.7301533,-1.18e-05,
1733843262.7301533,,-9.8e-06
1733843262.836925,-5.9e-06,
1733843262.839346,,2.5999999999999997e-06
1733843262.9410608,5.9e-06,
1733843262.9410608,,-1.97e-05
1733843263.0442593,1.31e-05,
1733843263.0442593,,-1.71e-05
1733843263.1514423,9.2e-06,
1733843263.154012,,-2.36e-05
1733843263.2585423,2e-06,
1733843263.2738614,,-3.48e-05
1733843263.2738614,1.31e-05,
1733843263.2738614,,-1.2999999999999998e-06
1733843263.3822944,2.82e-05,
1733843263.3833828,,3.15e-05
1733843263.4907806,-8.5e-06,
1733843263.4907806,,-3.6099999999999997e-05
1733843263.5936913,-1.5100000000000001e-05,
1733843263.5936913,,-4.9199999999999997e-05
1733843263.6974866,-1.71e-05,
1733843263.7024584,,9.2e-06
1733843263.8041203,-2.49e-05,
1733843263.8041203,,-2e-06
1733843263.908136,-2.4299999999999998e-05,
1733843263.908136,,-2.2300000000000003e-05
1733843264.013728,-3.9e-06,
1733843264.013728,,1.05e-05
1733843264.1163542,5.199999999999999e-06,
1733843264.1163542,,1.71e-05
1733843264.2207844,-1.38e-05,
1733843264.225197,,3.0799999999999996e-05
1733843264.3269477,-6.6e-06,
1733843264.3269477,,1.31e-05
1733843264.4302108,-1.2999999999999998e-06,
1733843264.4302108,,-4.07e-05
1733843264.5329897,-3.3e-06,
1733843264.5329897,,-4.07e-05
1733843264.6358657,-1.38e-05,
1733843264.6358657,,-2.49e-05
1733843264.738658,-1.64e-05,
1733843264.738658,,1.25e-05
1733843264.8423123,-2.1e-05,
1733843264.8423123,,-5.9e-06
1733843264.947007,-9.8e-06,
1733843264.947007,,-3.67e-05
1733843265.0508106,-2.0300000000000002e-05,
1733843265.0508106,,-2.16e-05
1733843265.1608717,7.9e-06,
1733843265.1628866,,-1.18e-05
1733843265.2657707,2.3e-05,
1733843265.2665062,,-1.2999999999999998e-06
1733843265.371897,2.4299999999999998e-05,
1733843265.3822317,,-3.15e-05
1733843265.4842806,8.5e-06,
1733843265.486577,,-3.0799999999999996e-05
1733843265.587715,-7.2000000000000005e-06,
1733843265.587715,,-7.2000000000000005e-06
1733843265.6963894,7.9e-06,
1733843265.698156,,-9.2e-06
1733843265.8012502,2e-06,
1733843265.8012502,,-1.97e-05
1733843265.9061956,7.2000000000000005e-06,
1733843265.9099228,,3.3e-06
1733843266.0122151,1.77e-05,
1733843266.014593,,-5.1200000000000004e-05
1733843266.119687,3.4099999999999995e-05,
1733843266.119687,,-4.66e-05
1733843266.223138,-2.2300000000000003e-05,
1733843266.223138,,-2.0300000000000002e-05
1733843266.326602,-2.49e-05,
1733843266.326602,,1.4400000000000001e-05
1733843266.4296908,8.5e-06,
1733843266.4319947,,9.2e-06
1733843266.5349867,5.9e-06,
1733843266.5355637,,2.62e-05
1733843266.6408288,-1.71e-05,
1733843266.6435635,,4.13e-05
1733843266.7449353,1.12e-05,
1733843266.749121,,-1.77e-05
1733843266.749121,1.9e-05,
1733843266.7544413,,-2.5999999999999997e-06
1733843266.861041,-5.9e-06,
1733843266.861041,,7.9e-06
1733843266.9654748,-1.5100000000000001e-05,
1733843266.9654748,,5.199999999999999e-06
1733843267.070386,-5.199999999999999e-06,
1733843267.0721781,,5.9e-06
1733843267.1739914,-4.6e-06,
1733843267.1739914,,-2.5600000000000002e-05
1733843267.2805197,-2.1e-05,
1733843267.2805197,,-4.3299999999999995e-05
1733843267.3843632,-2.5600000000000002e-05,
1733843267.386406,,-3.3e-06
1733843267.506834,-1.77e-05,
1733843267.5089848,,1.18e-05
1733843267.6101751,7e-07,
1733843267.6101751,,2.76e-05
1733843267.7150435,-5.199999999999999e-06,
1733843267.717054,,-1.18e-05
1733843267.818552,-5.9e-06,
1733843267.818552,,-1.84e-05
1733843267.9220388,-3.3e-06,
1733843267.9241452,,0.0
1733843268.0261896,-2.5999999999999997e-06,
1733843268.0261896,,-2.49e-05
1733843268.1292758,5.199999999999999e-06,
1733843268.1313863,,-1.5100000000000001e-05
1733843268.2325444,1.2999999999999998e-06,
1733843268.2345095,,1.25e-05
1733843268.3404264,-1.12e-05,
1733843268.3439043,,-2.0300000000000002e-05
1733843268.4471154,-3.9e-06,
1733843268.4471154,,3.9e-06
1733843268.5497541,-2.5600000000000002e-05,
1733843268.5497541,,2.5999999999999997e-06
1733843268.654358,-1.2999999999999998e-06,
1733843268.654358,,-3.94e-05
1733843268.7594965,2.4299999999999998e-05,
1733843268.7594965,,-5.1200000000000004e-05
1733843268.8636012,2.49e-05,
1733843268.8646424,,-2.69e-05
1733843268.9661388,2.5999999999999997e-06,
1733843268.9661388,,-7.2000000000000005e-06
1733843269.0703025,-6.6e-06,
1733843269.072765,,-3.54e-05
1733843269.1744478,-2.2300000000000003e-05,
1733843269.1946642,,-1.18e-05
1733843269.298873,-1.4400000000000001e-05,
1733843269.298873,,-2.16e-05
1733843269.4030757,-1.4400000000000001e-05,
1733843269.4053323,,-4.989999999999999e-05
1733843269.507403,1.84e-05,
1733843269.509808,,-2.82e-05
1733843269.509808,1.05e-05,
1733843269.509808,,-2.2300000000000003e-05
1733843269.6170335,7.2000000000000005e-06,
1733843269.6180475,,-7.2000000000000005e-06
1733843269.7202852,1.18e-05,
1733843269.7220404,,2.49e-05
1733843269.8239603,-1.31e-05,
1733843269.8239603,,1.31e-05
1733843269.9287858,-6.6e-06,
1733843269.932049,,-4.26e-05
1733843270.0375602,-1.71e-05,
1733843270.0394819,,-7.2000000000000005e-06
1733843270.148556,-2e-06,
1733843270.1490667,,-2.76e-05
1733843270.2507007,3.67e-05,
1733843270.2507007,,-3.9e-06
1733843270.3553224,1.12e-05,
1733843270.3559809,,3.48e-05
1733843270.4833806,-1.84e-05,
1733843270.4833806,,2.69e-05
1733843270.5961466,-1.71e-05,
1733843270.5961466,,3.0799999999999996e-05
1733843270.7004945,2.5999999999999997e-06,
1733843270.7004945,,3.48e-05
1733843270.804611,7e-07,
1733843270.8089979,,2.3e-05
1733843270.8971677,-2.76e-05,
1733843270.8976836,,4.3299999999999995e-05
1733843271.0011759,-3.9e-06,
1733843271.0011759,,2.5600000000000002e-05
1733843271.1053338,1.64e-05,
1733843271.1053338,,2.1e-05
1733843271.2096174,1.05e-05,
1733843271.2096174,,2.62e-05
1733843271.3139656,1.57e-05,
1733843271.3139656,,-3.4099999999999995e-05
1733843271.416971,1.4400000000000001e-05,
1733843271.416971,,-5.9e-06
1733843271.520214,0.0,
1733843271.5222003,,3.9e-06
1733843271.6245847,-1.05e-05,
1733843271.6245847,,-7.9e-06
1733843271.7278066,2.5999999999999997e-06,
1733843271.7278066,,-1.71e-05
1733843271.8319457,1.57e-05,
1733843271.8334568,,-7e-07
1733843271.9359279,-3.9e-06,
1733843271.9396255,,1.84e-05
1733843272.0449715,-9.2e-06,
1733843272.0490181,,7.2000000000000005e-06
1733843272.1503463,1.05e-05,
1733843272.1503463,,7.9e-06
1733843272.2554333,-4.6e-06,
1733843272.2586887,,-1.2999999999999998e-06
1733843272.3602023,-1.38e-05,
1733843272.3647406,,6.6e-06
1733843272.4696486,-3.9e-06,
1733843272.47146,,1.84e-05
1733843272.5746303,0.0,
1733843272.5759892,,2e-06
1733843272.6777537,-2.82e-05,
1733843272.6777537,,-2.1e-05
1733843272.6777537,-1.77e-05,
1733843272.6862803,,4.6e-06
1733843272.7873898,-6.6e-06,
1733843272.7900567,,1.25e-05
1733843272.8911936,-2.76e-05,
1733843272.893781,,-1.5100000000000001e-05
1733843272.9955227,-2.89e-05,
1733843272.998286,,-1.2999999999999998e-06
1733843273.0998037,-1.38e-05,
1733843273.0998037,,1.18e-05
1733843273.2053416,-1.64e-05,
1733843273.2087286,,-2.3e-05
1733843273.3115792,-1.5100000000000001e-05,
1733843273.3115792,,-1.18e-05
1733843273.4157357,1.5100000000000001e-05,
1733843273.4192617,,-7e-07
1733843273.5210564,-3.3e-06,
1733843273.5238545,,0.0
1733843273.6257215,-9.8e-06,
1733843273.6278942,,-3.28e-05
1733843273.7300649,-1.38e-05,
1733843273.7300649,,-4.85e-05
1733843273.834515,-1.18e-05,
1733843273.834515,,-3.35e-05
1733843273.9426796,2e-06,
1733843273.9459329,,-2.5999999999999997e-06
1733843274.0484557,-1.18e-05,
1733843274.0518098,,1.12e-05
1733843274.1562603,-2.5999999999999997e-06,
1733843274.1562603,,-1.4400000000000001e-05
1733843274.260408,7.9e-06,
1733843274.2632983,,-2.62e-05
1733843274.3667445,1.71e-05,
1733843274.3696752,,-2.76e-05
1733843274.473055,1.38e-05,
1733843274.473055,,1.97e-05
1733843274.5813131,-5.9e-06,
1733843274.5862203,,2.0300000000000002e-05
1733843274.6889179,-7.9e-06,
1733843274.6894567,,-7.9e-06
1733843274.79185,-7.9e-06,
1733843274.79185,,-3.15e-05
1733843274.894733,-1.38e-05,
1733843274.894733,,-1.2999999999999998e-06
1733843274.9989367,-2.49e-05,
1733843274.9989367,,2.36e-05
1733843275.102115,-1.57e-05,
1733843275.1042237,,5.44e-05
1733843275.20758,3.21e-05,
1733843275.20758,,1.77e-05
1733843275.3112512,4.6e-06,
1733843275.3112512,,-2.82e-05
1733843275.4153507,1.2999999999999998e-06,
1733843275.4153507,,5.199999999999999e-06
1733843275.5222201,-2.16e-05,
1733843275.5262902,,-2e-06
1733843275.6302326,-7.2000000000000005e-06,
1733843275.6302326,,-2e-06
1733843275.8432803,-9.8e-06,
1733843275.8461642,,-5.9e-06
1733843275.8479173,-2.0300000000000002e-05,
1733843275.8501754,,2.76e-05
1733843275.8630202,0.0,
1733843275.8686557,,2.69e-05
1733843275.9697204,3.3e-06,
1733843275.9723146,,6.6e-06
1733843276.073663,-2.5999999999999997e-06,
1733843276.0772135,,-3.6099999999999997e-05
1733843276.1787694,-3.3e-06,
1733843276.1809688,,-5.1200000000000004e-05
1733843276.2821417,-1.2999999999999998e-06,
1733843276.2821417,,-3.6099999999999997e-05
1733843276.3860214,2.5999999999999997e-06,
1733843276.388102,,-2.62e-05
1733843276.495222,1.5100000000000001e-05,
1733843276.495222,,-2.89e-05
1733843276.5992823,8.5e-06,
1733843276.5992823,,-1.84e-05
1733843276.7019446,-7.2000000000000005e-06,
1733843276.7019446,,-6.6e-06
1733843276.8059697,5.199999999999999e-06,
1733843276.8070996,,2.62e-05
1733843276.9106007,-1.5100000000000001e-05,
1733843276.9106007,,2e-06
1733843277.0145648,-3.0200000000000002e-05,
1733843277.015644,,-2.0300000000000002e-05
1733843277.1168594,-1.64e-05,
1733843277.1168594,,-2.16e-05
1733843277.221097,-8.5e-06,
1733843277.2239568,,-1.97e-05
1733843277.327255,-1.64e-05,
1733843277.327255,,-1.77e-05
1733843277.4310546,-6.6e-06,
1733843277.432072,,6.6e-06
1733843277.5340352,-1.5100000000000001e-05,
1733843277.5340352,,3.28e-05
1733843277.6386416,-1.31e-05,
1733843277.6397696,,2.0300000000000002e-05
1733843277.741591,-3.15e-05,
1733843277.745394,,1.38e-05
1733843277.8472402,-1.77e-05,
1733843277.8472402,,-3.21e-05
1733843277.950542,-6.6e-06,
1733843277.950542,,-4.79e-05
1733843278.0530088,-2e-06,
1733843278.0530088,,-2.76e-05
1733843278.155931,3.9e-06,
1733843278.155931,,-2.4299999999999998e-05
1733843278.2609162,3.9e-06,
1733843278.2609162,,-1.84e-05
1733843278.365714,8.5e-06,
1733843278.3728201,,-1.12e-05
1733843278.4755049,1.4400000000000001e-05,
1733843278.4774902,,-2.89e-05
1733843278.578847,2e-06,
1733843278.578847,,-4.07e-05
1733843278.6831114,6.6e-06,
1733843278.6851265,,-2e-06
1733843278.7860332,1.64e-05,
1733843278.7860332,,-2.5999999999999997e-06
1733843278.8904903,2.0300000000000002e-05,
1733843278.8904903,,-1.4400000000000001e-05
1733843278.995243,3.0200000000000002e-05,
1733843278.995243,,1.4400000000000001e-05
1733843279.098524,5.199999999999999e-06,
1733843279.1006918,,1.5100000000000001e-05
1733843279.2034547,3.3e-06,
1733843279.2050898,,-1.25e-05
1733843279.3059597,1.2999999999999998e-06,
1733843279.3059597,,-1.64e-05
1733843279.4096153,8.5e-06,
1733843279.4096153,,-2.1e-05
1733843279.5128,2.62e-05,
1733843279.5128,,7e-07
1733843279.6171691,2.89e-05,
1733843279.6171691,,-1.5100000000000001e-05
1733843279.7204707,7.2000000000000005e-06,
1733843279.7234101,,-3.3e-06
1733843279.8272495,6.6e-06,
1733843279.828268,,-1.4400000000000001e-05
1733843279.9310865,-7e-07,
1733843279.932108,,2.16e-05
1733843280.0364306,1.71e-05,
1733843280.0410373,,3.0200000000000002e-05
1733843280.1454964,3.48e-05,
1733843280.1475112,,3.9e-06
1733843280.1475112,8.5e-06,
1733843280.1475112,,-2.0300000000000002e-05
1733843280.2543826,-1.18e-05,
1733843280.2580273,,-1.64e-05
1733843280.3596768,-5.05e-05,
1733843280.3596768,,1.64e-05
1733843280.4640925,-2.3e-05,
1733843280.4674854,,-1.77e-05
1733843280.574077,5.9e-06,
1733843280.574077,,-3.67e-05
1733843280.679467,-2.2300000000000003e-05,
1733843280.679467,,-9.2e-06
1733843280.7829144,-2.4299999999999998e-05,
1733843280.7829144,,-1.25e-05
1733843280.8935838,-1.18e-05,
1733843280.9031532,,-2.36e-05
1733843281.005125,-1.31e-05,
1733843281.008006,,8.5e-06
1733843281.1097057,1.5100000000000001e-05,
1733843281.1097057,,1.9e-05
1733843281.2132406,-1.38e-05,
1733843281.2142527,,-2e-06
1733843281.331024,-3.48e-05,
1733843281.3646371,,-2.36e-05
1733843281.3868318,-4.6e-06,
1733843281.3954058,,-7.9e-06
1733843281.5002737,-1.57e-05,
1733843281.5028236,,3.28e-05
1733843281.6047373,-1.05e-05,
1733843281.6098585,,4.4000000000000006e-05
1733843281.7113826,-1.97e-05,
1733843281.7113826,,1.4400000000000001e-05
1733843281.8156476,4.6e-06,
1733843281.8156476,,2.49e-05
1733843281.9188418,3.9e-06,
1733843281.9188418,,3.9e-06
1733843282.0238667,5.9e-06,
1733843282.0238667,,-2.49e-05
1733843282.128103,-3.3e-06,
1733843282.128103,,-2.69e-05
1733843282.2315772,-2.3e-05,
1733843282.2331975,,-9.8e-06
1733843282.3357162,-2.4299999999999998e-05,
1733843282.3357162,,8.5e-06
1733843282.4388433,-7e-07,
1733843282.4388433,,1.18e-05
1733843282.5429604,-7e-07,
1733843282.5429604,,2.0300000000000002e-05
1733843282.6476312,6.6e-06,
1733843282.6476312,,4.85e-05
1733843282.7510839,-2.4299999999999998e-05,
1733843282.7510839,,1.57e-05
1733843282.855684,-1.25e-05,
1733843282.855684,,-1.18e-05
1733843282.9595742,-1.4400000000000001e-05,
1733843282.9595742,,-1.05e-05
1733843283.0636766,5.9e-06,
1733843283.068186,,3.4099999999999995e-05
1733843283.170087,-7e-07,
1733843283.170087,,2.4299999999999998e-05
1733843283.2742252,3.9e-06,
1733843283.2742252,,1.38e-05
1733843283.3782358,2e-06,
1733843283.3782358,,1.5100000000000001e-05
1733843283.4826047,-2.89e-05,
1733843283.4826047,,-1.64e-05
1733843283.5857224,-1.12e-05,
1733843283.5857224,,-2.16e-05
1733843283.6897848,-7.2000000000000005e-06,
1733843283.6897848,,5.9e-06
1733843283.7959337,-2.36e-05,
1733843283.797197,,3.35e-05
1733843283.8992348,-1.4400000000000001e-05,
1733843283.8992348,,7.2000000000000005e-06
1733843284.0023236,-2.1e-05,
1733843284.0023236,,7.9e-06
1733843284.1057832,-4.07e-05,
1733843284.1098638,,2.62e-05
1733843284.2123067,-3.0200000000000002e-05,
1733843284.2123067,,1.4400000000000001e-05
1733843284.3151295,1.4400000000000001e-05,
1733843284.3151295,,5.199999999999999e-06
1733843284.4198225,-9.2e-06,
1733843284.42544,,-1.9e-05
1733843284.5416162,-1.18e-05,
1733843284.5448956,,-2.95e-05
1733843284.5448956,-3.3e-06,
1733843284.5448956,,3.0799999999999996e-05
1733843284.6532643,1.25e-05,
1733843284.6532643,,-6.6e-06
1733843284.7566621,1.71e-05,
1733843284.7577677,,-7.2000000000000005e-06
1733843284.860546,-2.5999999999999997e-06,
1733843284.860546,,7.9e-06
1733843284.9643054,-1.25e-05,
1733843284.9643054,,-4.6e-06
1733843285.1127357,-2.4299999999999998e-05,
1733843285.1375587,,-1.2999999999999998e-06
1733843285.2411473,-1.5100000000000001e-05,
1733843285.2411473,,1.31e-05
1733843285.3444443,-1.25e-05,
1733843285.3462026,,2.62e-05
1733843285.4477837,5.9e-06,
1733843285.4477837,,3.4099999999999995e-05
1733843285.5506136,-4.6e-06,
1733843285.552399,,1.77e-05
1733843285.6690917,-9.2e-06,
1733843285.6772225,,1.12e-05
1733843285.6772225,-1.12e-05,
1733843285.6772225,,2.36e-05
1733843285.781475,-1.25e-05,
1733843285.781475,,3.28e-05
1733843285.8866162,3.28e-05,
1733843285.8879306,,-1.4400000000000001e-05
1733843285.9901853,4.53e-05,
1733843285.9925547,,-9.8e-06
1733843286.096318,2.0300000000000002e-05,
1733843286.096318,,3.67e-05
1733843286.199595,-1.5100000000000001e-05,
1733843286.2006211,,9.2e-06
1733843286.304986,-6.6e-06,
1733843286.3060424,,7.2000000000000005e-06
1733843286.409491,-9.8e-06,
1733843286.4121165,,-5.9e-06
1733843286.5132186,-1.05e-05,
1733843286.514641,,-1.25e-05
1733843286.6164145,6.6e-06,
1733843286.6164145,,-1.38e-05
1733843286.7204561,1.18e-05,
1733843286.7226806,,-2.5999999999999997e-06
1733843286.8242369,1.38e-05,
1733843286.8242369,,-1.05e-05
