Unix Timestamp,Position,Value [kg]
1736439738.9571192,Right,27.88981
1736439739.0606945,Left,28.76273
1736439739.0606945,Right,28.54635
1736439739.1662097,Left,29.05403
1736439739.1662097,Right,29.8454
1736439739.2707257,Left,28.04674
1736439739.2707257,Right,30.41507
1736439739.3760765,Left,27.00983
1736439739.3790863,Right,31.4
1736439739.4807978,Left,25.93093
1736439739.4807978,Right,32.67979
1736439739.5851705,Left,25.48236
1736439739.5851705,Right,32.30468
1736439739.6893263,Left,25.51321
1736439739.692127,Right,32.17851
1736439739.793923,Left,25.85074
1736439739.793923,Right,32.87841
1736439739.899699,Left,26.73343
1736439739.899699,Right,33.15689
1736439740.0032413,Left,27.99596
1736439740.0067534,Right,32.47049
1736439740.1082625,Left,28.43803
1736439740.1082625,Right,31.67141
1736439740.2116132,Left,28.60877
1736439740.2116132,Right,30.95113
1736439740.3156211,Left,29.98789
1736439740.3181486,Right,30.70383
1736439740.420458,Left,31.38784
1736439740.420458,Right,30.77891
1736439740.5252652,Left,31.15857
1736439740.5252652,Right,30.58703
1736439740.6315315,Left,31.24749
1736439740.6315315,Right,30.0661
1736439740.7348,Left,31.46179
1736439740.738314,Right,31.43773
1736439740.8403578,Left,32.40262
1736439740.8403578,Right,31.56502
1736439740.9443498,Left,31.98379
1736439740.9443498,Right,30.52132
1736439741.050289,Left,32.00547
1736439741.050289,Right,29.78736
1736439741.154149,Left,32.85119
1736439741.156203,Right,29.6587
1736439741.258609,Left,33.68812
1736439741.258609,Right,29.49473
1736439741.3625188,Left,34.1259
1736439741.3625188,Right,29.27671
1736439741.3625188,Left,34.08124
1736439741.3705256,Right,29.71825
1736439741.4730444,Left,32.99154
1736439741.4730444,Right,30.37707
1736439741.5766807,Left,31.38504
1736439741.5766807,Right,30.7681
1736439741.6805239,Left,30.03535
1736439741.6825387,Right,31.35316
1736439741.7855377,Left,28.38823
1736439741.789248,Right,32.10363
1736439741.8904297,Left,27.12765
1736439741.8904297,Right,32.10449
1736439741.9957538,Left,26.72243
1736439741.9957538,Right,32.29911
1736439742.100431,Left,26.87821
1736439742.100431,Right,31.65771
1736439742.2051632,Left,27.80035
1736439742.2076735,Right,30.01893
1736439742.3100119,Left,28.44395
1736439742.3100119,Right,28.66918
1736439742.4145205,Left,29.08541
1736439742.4145205,Right,28.11975
1736439742.518985,Left,29.52734
1736439742.522982,Right,27.51654
1736439742.6244009,Left,30.2611
1736439742.6279144,Right,26.39024
1736439742.7301552,Left,31.02044
1736439742.7336826,Right,25.34727
1736439742.8351803,Left,31.34663
1736439742.8351803,Right,25.06217
1736439742.9407463,Left,31.74073
1736439742.9407463,Right,25.18369
1736439743.0443845,Left,32.60597
1736439743.0480623,Right,25.25699
1736439743.149293,Left,33.10715
1736439743.149293,Right,25.44022
1736439743.254368,Left,33.19105
1736439743.254368,Right,26.03354
1736439743.358432,Left,32.95079
1736439743.358432,Right,26.80465
1736439743.4642694,Left,33.00885
1736439743.4648583,Right,27.09053
1736439743.5682075,Left,33.12667
1736439743.5712194,Right,26.74314
1736439743.6729326,Left,33.16007
1736439743.6729326,Right,26.5622
1736439743.7771428,Left,33.06041
1736439743.7771428,Right,26.64186
1736439743.8807452,Left,32.90633
1736439743.8832555,Right,26.8152
1736439743.985654,Left,32.36148
1736439743.985654,Right,27.24979
1736439744.0905914,Left,31.9655
1736439744.0905914,Right,27.33849
1736439744.1944847,Left,32.48353
1736439744.1967382,Right,27.13102
1736439744.2992065,Left,33.01972
1736439744.2992065,Right,26.838
1736439744.4036367,Left,32.99017
1736439744.4036367,Right,26.94949
1736439744.509347,Left,32.65571
1736439744.509347,Right,27.0849
1736439744.615228,Left,32.58371
1736439744.615228,Right,27.04284
1736439744.7186768,Left,32.8137
1736439744.721685,Right,26.89781
1736439744.8238442,Left,32.87996
1736439744.8238442,Right,26.87534
1736439744.9289014,Left,32.66996
1736439744.9289014,Right,27.00315
1736439745.0336912,Left,32.48229
1736439745.0336912,Right,27.15591
1736439745.138508,Left,32.38947
1736439745.1405346,Right,27.31045
1736439745.2436981,Left,31.90613
1736439745.2436981,Right,27.68215
1736439745.348145,Left,31.8635
1736439745.348145,Right,28.09571
1736439745.4543262,Left,32.90932
1736439745.4543262,Right,27.62378
1736439745.5580602,Left,34.055
1736439745.5612447,Right,25.39542
1736439745.6627579,Left,33.4461
1736439745.6627579,Right,25.91628
1736439745.7665591,Left,32.74294
1736439745.7665591,Right,26.77144
1736439745.871835,Left,32.99766
1736439745.8728426,Right,26.45778
1736439745.8728426,Left,32.41407
1736439745.88085,Right,27.03092
1736439745.9822893,Left,30.99557
1736439745.9822893,Right,28.52774
1736439746.08598,Left,29.85184
1736439746.08598,Right,29.43426
1736439746.1903398,Left,28.59237
1736439746.192642,Right,30.00826
1736439746.2953572,Left,27.86688
1736439746.2981617,Right,30.35054
1736439746.400197,Left,27.967
1736439746.400197,Right,30.57373
1736439746.5050476,Left,27.91505
1736439746.5050476,Right,31.19699
1736439746.610827,Left,28.20414
1736439746.612864,Right,31.00511
1736439746.7148933,Left,28.37899
1736439746.7169027,Right,26.99915
1736439746.8229706,Left,28.88543
1736439746.8229706,Right,26.49021
1736439746.9274044,Left,30.33934
1736439746.9299154,Right,26.83492
1736439747.0328152,Left,31.08742
1736439747.0328152,Right,27.63898
1736439747.137799,Left,31.2197
1736439747.137799,Right,27.78186
1736439747.2428732,Left,31.62173
1736439747.2428732,Right,26.89296
1736439747.3476841,Left,32.40444
1736439747.3476841,Right,26.17452
1736439747.45223,Left,31.17198
1736439747.4542403,Right,26.45071
1736439747.557676,Left,28.52539
1736439747.5614848,Right,28.34903
1736439747.662607,Left,26.72139
1736439747.662607,Right,30.50567
1736439747.7672904,Left,26.49915
1736439747.7672904,Right,31.75362
1736439747.8738892,Left,27.93289
1736439747.8738892,Right,32.69721
1736439747.977878,Left,30.75186
1736439747.9799864,Right,33.58762
1736439748.08152,Left,32.72835
1736439748.08152,Right,33.0959
1736439748.1872404,Left,32.13397
1736439748.1872404,Right,31.15395
1736439748.2916646,Left,31.65317
1736439748.294918,Right,29.1092
1736439748.3965585,Left,32.34325
1736439748.3965585,Right,28.2245
1736439748.501463,Left,33.18109
1736439748.501463,Right,29.19921
1736439748.6071277,Left,33.86642
1736439748.6071277,Right,31.04009
1736439748.7113564,Left,33.37352
1736439748.7155466,Right,31.84645
1736439748.8172033,Left,32.61099
1736439748.8207164,Right,32.30173
1736439748.922741,Left,31.69321
1736439748.922741,Right,32.58454
1736439749.0280962,Left,30.22302
1736439749.0280962,Right,31.989
1736439749.131362,Left,28.61867
1736439749.131362,Right,31.6866
1736439749.236366,Left,28.17992
1736439749.236366,Right,33.43295
1736439749.3423626,Left,28.77679
1736439749.3423626,Right,33.78532
1736439749.4469256,Left,29.0164
1736439749.4494357,Right,33.73017
1736439749.5522888,Left,28.60877
1736439749.5522888,Right,32.47232
1736439749.6571226,Left,29.21084
1736439749.6571226,Right,31.49519
1736439749.7636063,Left,29.20082
1736439749.7636063,Right,30.3962
1736439749.881382,Left,28.75732
1736439749.881382,Right,28.2832
1736439749.8838882,Left,29.55091
1736439749.8838882,Right,26.87278
1736439749.9861045,Left,30.93647
1736439749.9861045,Right,25.33377
1736439750.0908258,Left,32.34136
1736439750.0908258,Right,22.89669
1736439750.1958594,Left,33.63924
1736439750.1958594,Right,20.98297
1736439750.3016143,Left,34.15031
1736439750.3016143,Right,21.54726
1736439750.4049208,Left,33.69405
1736439750.4084315,Right,24.07658
1736439750.5099277,Left,34.76045
1736439750.5099277,Right,23.75997
1736439750.6150506,Left,35.12375
1736439750.6150506,Right,23.49728
1736439750.7226913,Left,35.63807
1736439750.7226913,Right,23.81251
1736439750.82731,Left,36.31226
1736439750.82731,Right,23.73875
1736439750.9321036,Left,35.43139
1736439750.9341142,Right,24.20701
1736439751.0381873,Left,34.22152
1736439751.0381873,Right,25.61029
1736439751.1428814,Left,33.4614
1736439751.1428814,Right,26.56639
1736439751.2484808,Left,32.64471
1736439751.2484808,Right,27.01651
1736439751.353965,Left,32.56744
1736439751.3581452,Right,27.22653
1736439751.4593472,Left,32.14126
1736439751.4593472,Right,27.54393
1736439751.5639498,Left,31.55501
1736439751.5639498,Right,27.94831
1736439751.6687076,Left,32.61522
1736439751.6702144,Right,25.47684
1736439751.7745175,Left,35.44239
1736439751.7778397,Right,24.46649
1736439751.8802898,Left,35.06158
1736439751.8802898,Right,24.31431
1736439751.985603,Left,33.428
1736439751.985603,Right,24.85025
1736439752.0904546,Left,31.94766
1736439752.0904546,Right,25.40334
1736439752.1953845,Left,31.12928
1736439752.1981823,Right,25.28837
1736439752.3003166,Left,30.52643
1736439752.3003166,Right,25.1077
1736439752.4050415,Left,29.64601
1736439752.4050415,Right,26.50678
1736439752.5101013,Left,26.68826
1736439752.5101013,Right,29.29519
1736439752.6166332,Left,23.64347
1736439752.617326,Right,31.76797
1736439752.7199044,Left,23.58052
1736439752.7234154,Right,33.49682
1736439752.8250055,Left,25.54765
1736439752.8250055,Right,33.80033
1736439752.9301043,Left,28.01217
1736439752.9301043,Right,32.29158
1736439753.035743,Left,29.64399
1736439753.035743,Right,31.18519
1736439753.140827,Left,29.79222
1736439753.1434083,Right,31.31025
1736439753.2460444,Left,29.26025
1736439753.2460444,Right,32.18899
1736439753.3513205,Left,28.29274
1736439753.3513205,Right,32.28968
1736439753.4559653,Left,28.10174
1736439753.4559653,Right,31.64042
1736439753.4559653,Left,28.82841
1736439753.4629724,Right,30.66178
1736439753.5674653,Left,29.54746
1736439753.5699735,Right,29.69944
1736439753.6726515,Left,30.43015
1736439753.6726515,Right,29.35231
1736439753.7774034,Left,31.61301
1736439753.7774034,Right,29.11726
1736439753.8821206,Left,30.85529
1736439753.8821206,Right,29.26184
1736439753.9871757,Left,31.43751
1736439753.9901881,Right,32.34465
1736439754.0923202,Left,31.20577
1736439754.0963318,Right,33.89538
1736439754.1975274,Left,30.13351
1736439754.1975274,Right,33.86511
1736439754.302057,Left,29.78095
1736439754.302057,Right,32.89767
1736439754.4068754,Left,29.76487
1736439754.4093843,Right,32.54104
1736439754.5122383,Left,29.22608
1736439754.5122383,Right,32.46551
1736439754.6171374,Left,28.65812
1736439754.6171374,Right,31.85116
1736439754.7218678,Left,28.77822
1736439754.7218678,Right,30.8245
1736439754.8266492,Left,28.90776
1736439754.8301604,Right,30.41186
1736439754.9316945,Left,29.30048
1736439754.9316945,Right,31.09342
1736439755.0370257,Left,29.37879
1736439755.0370257,Right,31.77478
1736439755.1432607,Left,29.66118
1736439755.1439524,Right,31.35146
1736439755.2471855,Left,30.50078
1736439755.250694,Right,29.93312
1736439755.3520787,Left,30.47949
1736439755.3520787,Right,29.22824
1736439755.4565194,Left,30.91062
1736439755.4565194,Right,29.94628
1736439755.5614817,Left,31.24177
1736439755.5639644,Right,31.00157
1736439755.6666706,Left,30.37593
1736439755.6666706,Right,30.60662
1736439755.7713509,Left,28.88784
1736439755.7713509,Right,29.30731
1736439755.8763735,Left,28.25446
1736439755.8782854,Right,29.46001
1736439755.981259,Left,28.76051
1736439755.981259,Right,30.97321
1736439756.1237366,Left,31.36154
1736439756.1313598,Right,31.88058
1736439756.1313598,Left,30.47461
1736439756.1313598,Right,31.22496
1736439756.237887,Left,29.70531
1736439756.237887,Right,29.91353
1736439756.3443468,Left,29.26344
1736439756.3446472,Right,28.48962
1736439756.447911,Left,27.97832
1736439756.4519792,Right,27.71051
1736439756.5535946,Left,26.23194
1736439756.5566218,Right,29.94268
1736439756.6584342,Left,24.86525
1736439756.6584342,Right,31.95788
1736439756.7630498,Left,24.66697
1736439756.7630498,Right,33.05129
1736439756.867755,Left,25.3603
1736439756.8692627,Right,33.08935
1736439756.9723976,Left,26.83303
1736439756.9723976,Right,31.59319
1736439757.077069,Left,28.93992
1736439757.077069,Right,29.67435
1736439757.1829894,Left,30.7874
1736439757.1829894,Right,28.32486
1736439757.2874446,Left,32.06113
1736439757.2904575,Right,27.34491
1736439757.3924713,Left,32.88107
1736439757.3924713,Right,26.84874
1736439757.4977136,Left,33.15473
1736439757.4977136,Right,26.63125
1736439757.6021938,Left,33.17699
1736439757.6057036,Right,26.48556
1736439757.7068808,Left,33.01946
1736439757.7068808,Right,26.70226
1736439757.813407,Left,32.90489
1736439757.813407,Right,26.76567
1736439757.9167557,Left,32.91967
1736439757.9202862,Right,26.99889
1736439758.0214508,Left,32.69815
1736439758.0214508,Right,27.37275
1736439758.126392,Left,32.13768
1736439758.126392,Right,27.89944
1736439758.231137,Left,31.58677
1736439758.2331443,Right,28.20485
1736439758.3365815,Left,31.38198
1736439758.3400917,Right,28.29243
1736439758.4418054,Left,31.52923
1736439758.4418054,Right,28.18218
1736439758.5466936,Left,31.64328
1736439758.5466936,Right,28.07272
1736439758.6531441,Left,31.80113
1736439758.6531441,Right,27.97399
1736439758.7566938,Left,31.84774
1736439758.7602093,Right,27.78729
1736439758.8621602,Left,31.70447
1736439758.8621602,Right,27.83315
1736439758.966784,Left,31.43985
1736439758.966784,Right,28.52624
1736439759.072292,Left,31.31226
1736439759.0743027,Right,28.33017
1736439759.1773658,Left,31.45964
1736439759.1773658,Right,28.12748
1736439759.2820013,Left,31.49323
1736439759.2820013,Right,28.2247
1736439759.3883517,Left,30.73493
1736439759.3883517,Right,28.50927
1736439759.4920228,Left,29.59309
1736439759.495033,Right,28.43269
1736439759.5976875,Left,28.3331
1736439759.6011982,Right,28.47016
1736439759.7024,Left,27.89494
1736439759.7024,Right,28.36731
1736439759.80706,Left,27.74561
1736439759.80706,Right,30.13141
1736439759.9118025,Left,26.68429
1736439759.914311,Right,32.31077
1736439759.914311,Left,25.4681
1736439759.9223235,Right,32.75048
1736439760.0243886,Left,25.77106
1736439760.0243886,Right,31.78657
1736439760.1276968,Left,26.51719
1736439760.1276968,Right,30.63498
1736439760.2346072,Left,27.11828
1736439760.236654,Right,31.08936
1736439760.337861,Left,28.21638
1736439760.3408709,Right,30.74989
1736439760.442971,Left,28.67999
1736439760.442971,Right,30.09702
1736439760.54796,Left,29.21013
1736439760.54796,Right,29.98153
1736439760.6527317,Left,29.90841
1736439760.6527317,Right,30.15179
1736439760.757898,Left,31.19516
1736439760.7599072,Right,30.39365
1736439760.863366,Left,31.23447
1736439760.8667638,Right,30.47619
1736439760.9681747,Left,30.18793
1736439760.9681747,Right,29.95499
1736439761.0728924,Left,30.26787
1736439761.0728924,Right,29.53122
1736439761.1784935,Left,30.51549
1736439761.1784935,Right,29.76869
1736439761.2821875,Left,29.54869
1736439761.285698,Right,30.65981
1736439761.387491,Left,27.96433
1736439761.387491,Right,33.57059
1736439761.4922135,Left,27.5291
1736439761.4922135,Right,34.59063
1736439761.598142,Left,28.47937
1736439761.5985641,Right,35.16954
1736439761.7017052,Left,30.3232
1736439761.7052186,Right,36.87081
1736439761.8063693,Left,31.24717
1736439761.8063693,Right,37.2638
1736439761.9114997,Left,29.942
1736439761.9114997,Right,35.48464
1736439762.0161242,Left,27.72178
1736439762.0176308,Right,34.07383
1736439762.1403453,Left,25.8258
1736439762.1486826,Right,33.32512
1736439762.250499,Left,25.98978
1736439762.250499,Right,32.83963
1736439762.3555973,Left,27.96915
1736439762.3555973,Right,32.51235
1736439762.4607801,Left,28.69431
1736439762.4632883,Right,32.0131
1736439762.5658162,Left,28.81604
1736439762.5658162,Right,31.98926
1736439762.6706564,Left,27.4944
1736439762.6706564,Right,32.95971
1736439762.775129,Left,26.87899
1736439762.775129,Right,33.83053
1736439762.8802483,Left,26.17569
1736439762.8826795,Right,33.31903
1736439762.9853208,Left,26.63241
1736439762.9853208,Right,32.21369
1736439763.0901923,Left,27.75791
1736439763.0901923,Right,31.66243
1736439763.096986,Left,28.38765
1736439763.096986,Right,31.3489
1736439763.201434,Left,28.10038
1736439763.2037365,Right,30.84166
1736439763.3062959,Left,27.87215
1736439763.3062959,Right,30.39876
1736439763.4112608,Left,26.99844
1736439763.4112608,Right,29.66813
1736439763.5160408,Left,25.85009
1736439763.5184221,Right,29.52224
1736439763.6210854,Left,26.21345
1736439763.624599,Right,30.24062
1736439763.726697,Left,27.51836
1736439763.726697,Right,27.92525
1736439763.831708,Left,29.87651
1736439763.831708,Right,26.6019
1736439763.936261,Left,32.19164
1736439763.9387717,Right,25.48497
1736439764.0411675,Left,33.69503
1736439764.0411675,Right,24.98703
1736439764.1460643,Left,33.90301
1736439764.1460643,Right,25.86865
1736439764.2509677,Left,33.18865
1736439764.2529948,Right,27.11268
1736439764.3559127,Left,32.95821
1736439764.3559127,Right,26.97203
1736439764.460628,Left,33.1216
1736439764.460628,Right,26.79076
1736439764.5656836,Left,33.05351
1736439764.5656836,Right,26.51995
1736439764.6700332,Left,33.38459
1736439764.6730623,Right,25.96148
1736439764.7748835,Left,33.75752
1736439764.7748835,Right,25.87318
1736439764.8805027,Left,33.84891
1736439764.8805027,Right,25.95945
1736439764.9856164,Left,33.92332
1736439764.9856164,Right,25.99987
1736439765.0901244,Left,33.52116
1736439765.0926366,Right,26.17747
1736439765.19523,Left,33.52753
1736439765.19523,Right,26.16698
1736439765.3005264,Left,33.59856
1736439765.3005264,Right,26.02247
1736439765.4054615,Left,33.73037
1736439765.4054615,Right,25.83859
1736439765.5102298,Left,34.07258
1736439765.5122566,Right,25.64586
1736439765.6151288,Left,34.11346
1736439765.6151288,Right,25.84219
1736439765.7204227,Left,33.57564
1736439765.7204227,Right,26.04743
1736439765.8261354,Left,33.58631
1736439765.8261354,Right,25.37674
1736439765.9304714,Left,34.85308
1736439765.932775,Right,25.37825
1736439766.03547,Left,35.86714
1736439766.03547,Right,24.00125
1736439766.1405487,Left,36.49238
1736439766.1405487,Right,22.81618
1736439766.247206,Left,36.5386
1736439766.2475657,Right,22.76967
1736439766.3506129,Left,36.7818
1736439766.3506129,Right,21.7962
1736439766.455408,Left,38.39532
1736439766.455408,Right,19.90744
1736439766.5615418,Left,40.86395
1736439766.5615418,Right,17.82057
1736439766.6664073,Left,42.43048
1736439766.6688414,Right,16.08477
1736439766.7719655,Left,43.46302
1736439766.775798,Right,15.49034
1736439766.876956,Left,44.90281
1736439766.876956,Right,14.61625
1736439766.9817755,Left,46.68201
1736439766.9817755,Right,14.10318
1736439767.0870228,Left,47.31129
1736439767.0885289,Right,12.65863
1736439767.191479,Left,48.21794
1736439767.1953561,Right,11.86151
1736439767.1953561,Left,47.95697
1736439767.1953561,Right,11.75421
1736439767.3073583,Left,47.61737
1736439767.3111243,Right,11.91431
1736439767.4123437,Left,47.63299
1736439767.4123437,Right,11.39142
1736439767.5172806,Left,48.57727
1736439767.5172806,Right,10.89263
1736439767.6215684,Left,49.57252
1736439767.6240802,Right,9.95434
1736439767.726606,Left,50.86811
1736439767.726606,Right,8.83131
1736439767.8310888,Left,51.97624
1736439767.8310888,Right,7.83858
1736439767.9365249,Left,52.29722
1736439767.9365249,Right,7.57825
1736439768.039987,Left,51.40893
1736439768.039987,Right,8.25123
1736439768.1445794,Left,49.76572
1736439768.1445794,Right,10.02293
1736439768.249188,Left,47.26806
1736439768.249188,Right,12.41867
1736439768.3542597,Left,45.3702
1736439768.3566518,Right,13.83066
1736439768.459158,Left,47.22978
1736439768.459158,Right,12.46184
1736439768.5636349,Left,50.86408
1736439768.5636349,Right,9.26734
1736439768.6680794,Left,51.29957
1736439768.6695857,Right,4.50521
1736439768.7729907,Left,51.5884
1736439768.7769997,Right,3.62024
1736439768.878869,Left,55.63637
1736439768.878869,Right,3.51916
1736439768.9833524,Left,59.75615
1736439768.9833524,Right,3.53311
1736439769.0957363,Left,57.58983
1736439769.0957363,Right,3.39705
1736439769.20072,Left,55.96641
1736439769.20072,Right,3.68477
1736439769.3069193,Left,55.15388
1736439769.3069193,Right,4.35748
1736439769.410632,Left,53.01438
1736439769.4143102,Right,5.05653
1736439769.5162268,Left,51.53573
1736439769.5162268,Right,5.78749
1736439769.6211898,Left,50.26071
1736439769.6211898,Right,6.28451
1736439769.727125,Left,48.87534
1736439769.7296653,Right,6.89623
1736439769.8323386,Left,45.58781
1736439769.8323386,Right,8.70763
1736439769.9370098,Left,40.9987
1736439769.9370098,Right,13.73849
1736439770.0432272,Left,37.94122
1736439770.0432272,Right,15.18434
1736439770.1462407,Left,36.13969
1736439770.1462407,Right,15.52584
1736439770.2508197,Left,34.68305
1736439770.2508197,Right,13.11602
1736439770.3560648,Left,33.4073
1736439770.3560648,Right,7.0378
1736439770.4641888,Left,31.29931
1736439770.467199,Right,1.37753
1736439770.569176,Left,30.27933
1736439770.569176,Right,0.02011
1736439770.6740224,Left,28.00098
1736439770.6740224,Right,-0.0038
1736439770.6740224,Left,24.68481
1736439770.6830876,Right,-0.00229
1736439770.7846708,Left,21.99095
1736439770.7846708,Right,-0.00282
1736439770.8896408,Left,20.1298
1736439770.8896408,Right,-0.00066
1736439770.994148,Left,14.89917
1736439770.9963694,Right,-0.00131
1736439771.0991297,Left,7.08638
1736439771.0991297,Right,-0.00262
1736439771.2038438,Left,1.07167
1736439771.2038438,Right,-0.00472
1736439771.3100078,Left,-0.00462
1736439771.3100078,Right,-0.00596
1736439771.4150867,Left,-0.00312
1736439771.4150867,Right,0.0002
1736439771.5191789,Left,-0.00365
1736439771.5216863,Right,0.0017
1736439771.6243472,Left,-0.00312
1736439771.6243472,Right,0.00269
1736439771.729283,Left,-0.00111
1736439771.729283,Right,0.0
1736439771.8346734,Left,-0.00417
1736439771.8346734,Right,0.00039
1736439771.9381363,Left,-0.0056
1736439771.941645,Right,0.00472
1736439772.0428853,Left,-0.00508
1736439772.0428853,Right,-0.00046
1736439772.1475022,Left,-0.00352
1736439772.1475022,Right,-0.00328
1736439772.2523916,Left,-0.00371
1736439772.2549002,Right,0.00138
1736439772.35734,Left,-0.00267
1736439772.35734,Right,0.00373
1736439772.462454,Left,-0.00215
1736439772.462454,Right,0.00518
1736439772.5678303,Left,-0.0056
1736439772.5678303,Right,0.0002
1736439772.672569,Left,-0.00482
1736439772.6745775,Right,0.00124
1736439772.7774248,Left,-0.00228
1736439772.7774248,Right,-0.00118
1736439772.8824735,Left,-0.00475
1736439772.8824735,Right,-0.00183
1736439772.98742,Left,-0.00625
1736439772.98742,Right,-0.0017
1736439773.092175,Left,-0.00631
1736439773.0957508,Right,-0.00406
1736439773.1975746,Left,-0.00215
1736439773.1975746,Right,-0.00098
1736439773.3022335,Left,-0.00046
1736439773.3022335,Right,0.00249
1736439773.4084332,Left,-0.00202
1736439773.4084332,Right,-0.00262
1736439773.5236742,Left,-0.00234
1736439773.531677,Right,-0.00406
1736439773.6387775,Left,-0.00241
1736439773.6387775,Right,0.00131
1736439773.7449148,Left,-0.00325
1736439773.7449148,Right,0.00373
1736439773.8484209,Left,-0.00221
1736439773.8519294,Right,0.00459
1736439773.8519294,Left,-0.00072
1736439773.8519294,Right,0.00694
1736439773.9579666,Left,-0.00156
1736439773.9579666,Right,0.00229
