Unix Timestamp,Position,Value [kg]
1736440370.8973453,Left,27.45098
1736440370.8973453,Right,33.07953
1736440371.0007215,Left,24.4778
1736440371.0007215,Right,30.16672
1736440371.1033022,Left,22.58788
1736440371.1033022,Right,26.83944
1736440371.2065885,Left,21.54583
1736440371.2065885,Right,24.09964
1736440371.309389,Left,24.52968
1736440371.3112583,Right,21.26427
1736440371.4123936,Left,32.07291
1736440371.4123936,Right,22.37471
1736440371.5150547,Left,34.13969
1736440371.5150547,Right,24.84566
1736440371.6177254,Left,33.60799
1736440371.6207452,Right,26.16187
1736440371.7214932,Left,33.62531
1736440371.7214932,Right,27.56463
1736440371.824092,Left,32.48704
1736440371.824092,Right,27.93082
1736440371.9264905,Left,31.90288
1736440371.9264905,Right,27.86132
1736440372.029661,Left,31.78128
1736440372.029661,Right,27.82312
1736440372.1319802,Left,31.77907
1736440372.1319802,Right,28.05837
1736440372.2340837,Left,31.79879
1736440372.2340837,Right,28.23649
1736440372.336053,Left,31.1574
1736440372.336053,Right,28.79011
1736440372.4382722,Left,30.73376
1736440372.4382722,Right,29.09676
1736440372.5408819,Left,30.68058
1736440372.5408819,Right,29.0925
1736440372.6436381,Left,30.70499
1736440372.6450176,Right,28.9058
1736440372.7466414,Left,31.01504
1736440372.7466414,Right,28.81566
1736440372.8506844,Left,31.14406
1736440372.8506844,Right,28.69401
1736440372.9542553,Left,31.14913
1736440372.9542553,Right,28.75834
1736440373.0575733,Left,31.07883
1736440373.0575733,Right,28.75126
1736440373.1601815,Left,31.0578
1736440373.1601815,Right,28.80046
1736440373.2627423,Left,31.24743
1736440373.2627423,Right,28.85254
1736440373.3654962,Left,30.7445
1736440373.3654962,Right,28.84422
1736440373.4695497,Left,30.37632
1736440373.4695497,Right,29.11582
1736440373.5723865,Left,30.60819
1736440373.5723865,Right,29.10429
1736440373.6761916,Left,31.01855
1736440373.677206,Right,28.80367
1736440373.7780242,Left,31.35256
1736440373.7780242,Right,28.5848
1736440373.8804877,Left,31.3413
1736440373.8804877,Right,28.40446
1736440373.983364,Left,31.31578
1736440373.9849854,Right,28.43819
1736440374.0855775,Left,31.55488
1736440374.0855775,Right,28.36391
1736440374.1881351,Left,31.49929
1736440374.1891396,Right,28.46492
1736440374.291215,Left,31.23805
1736440374.291215,Right,28.45536
1736440374.393874,Left,31.51693
1736440374.393874,Right,28.46636
1736440374.496792,Left,32.31474
1736440374.496792,Right,28.32394
1736440374.5992873,Left,32.41557
1736440374.5992873,Right,27.40295
1736440374.701613,Left,31.88426
1736440374.703122,Right,26.33239
1736440374.8047614,Left,30.59465
1736440374.8047614,Right,25.34707
1736440374.907303,Left,22.02409
1736440374.909306,Right,24.80111
1736440375.0109708,Left,20.61177
1736440375.0109708,Right,25.29912
1736440375.1136513,Left,21.3025
1736440375.1136513,Right,25.86702
1736440375.215764,Left,24.31962
1736440375.215764,Right,30.83027
1736440375.3180635,Left,27.28701
1736440375.3180635,Right,33.9286
1736440375.4208562,Left,26.94285
1736440375.4208562,Right,34.59423
1736440375.5235457,Left,29.2583
1736440375.5235457,Right,35.98657
1736440375.6272047,Left,34.13729
1736440375.6272047,Right,39.54838
1736440375.7295992,Left,36.91635
1736440375.7295992,Right,42.20806
1736440375.8325608,Left,36.48236
1736440375.8325608,Right,41.32912
1736440375.9345858,Left,30.33902
1736440375.9345858,Right,35.00098
1736440376.0378528,Left,25.96576
1736440376.0378528,Right,28.92028
1736440376.1471715,Left,25.47624
1736440376.1471715,Right,27.00007
1736440376.154178,Left,27.81624
1736440376.154178,Right,28.23538
1736440376.258215,Left,30.97852
1736440376.2602181,Right,30.74831
1736440376.3617885,Left,32.56568
1736440376.3617885,Right,30.85097
1736440376.4649734,Left,32.79312
1736440376.4652405,Right,29.40387
1736440376.5674598,Left,32.70759
1736440376.5674598,Right,28.21605
1736440376.6694174,Left,32.90209
1736440376.6694174,Right,27.13678
1736440376.7720587,Left,33.08573
1736440376.7720587,Right,26.12611
1736440376.8753386,Left,32.82483
1736440376.8753386,Right,25.2678
1736440376.9776533,Left,-32.41186
1736440376.9776533,Right,24.06918
1736440377.0803452,Left,711.0
1736440377.0803452,Right,24.37288
1736440377.1826816,Left,32.52116
1736440377.1826816,Right,26.87416
1736440377.2850897,Left,34.72171
1736440377.2850897,Right,29.8621
1736440377.387611,Left,35.71722
1736440377.387611,Right,30.68935
1736440377.4903247,Left,35.87703
1736440377.492066,Right,30.22306
1736440377.593492,Left,36.32626
1736440377.593492,Right,29.50639
1736440377.6964705,Left,36.08931
1736440377.6964705,Right,30.25483
1736440377.7983756,Left,34.82619
1736440377.7983756,Right,31.08883
1736440377.90016,Left,34.63833
1736440377.90016,Right,32.47691
1736440378.0022476,Left,34.7941
1736440378.0047526,Right,33.06072
1736440378.1061716,Left,33.55865
1736440378.1061716,Right,32.23989
1736440378.2084827,Left,30.87267
1736440378.2084827,Right,29.3039
1736440378.3107738,Left,28.59966
1736440378.3107738,Right,25.86898
1736440378.4139857,Left,26.65818
1736440378.4139857,Right,23.70423
1736440378.5174541,Left,21.93054
1736440378.5174541,Right,20.68995
1736440378.6219096,Left,21.28603
1736440378.6234152,Right,22.44409
1736440378.7267108,Left,28.16274
1736440378.7267108,Right,27.22987
1736440378.8306565,Left,33.6382
1736440378.8306565,Right,26.93023
1736440378.9334302,Left,33.6973
1736440378.9351726,Right,26.10429
1736440379.037024,Left,34.15056
1736440379.037024,Right,25.11248
1736440379.1395369,Left,35.65037
1736440379.1395369,Right,23.27737
1736440379.2418199,Left,37.90991
1736440379.2418199,Right,22.08791
1736440379.344576,Left,37.70746
1736440379.344576,Right,22.02725
1736440379.447294,Left,37.45098
1736440379.447294,Right,21.99915
1736440379.549926,Left,36.97357
1736440379.549926,Right,22.71949
1736440379.6530657,Left,36.53723
1736440379.6540709,Right,23.18631
1736440379.7554686,Left,35.97689
1736440379.7554686,Right,23.40989
1736440379.8585985,Left,35.57831
1736440379.8585985,Right,24.07645
1736440379.9616709,Left,35.01764
1736440379.9616709,Right,24.62601
1736440380.0649352,Left,34.95626
1736440380.0649352,Right,25.05784
1736440380.1674383,Left,34.48646
1736440380.1689417,Right,25.37963
1736440380.2706544,Left,34.12316
1736440380.2706544,Right,25.8663
1736440380.3739433,Left,34.04557
1736440380.3739433,Right,25.51746
1736440380.4774156,Left,34.65063
1736440380.4774156,Right,24.85673
1736440380.5800347,Left,35.21553
1736440380.5800347,Right,24.60236
1736440380.6825616,Left,35.3232
1736440380.6835651,Right,24.45057
1736440380.7849422,Left,35.23473
1736440380.7849422,Right,24.4247
1736440380.8872051,Left,34.82385
1736440380.8872051,Right,24.887
1736440380.9895961,Left,34.75706
1736440380.9895961,Right,25.21867
1736440381.0920146,Left,35.05012
1736440381.0939405,Right,24.47573
1736440381.1955426,Left,35.7113
1736440381.1955426,Right,23.6095
1736440381.2986639,Left,36.37046
1736440381.2986639,Right,22.71772
1736440381.40161,Left,37.45996
1736440381.40161,Right,22.1472
1736440381.504232,Left,38.09009
1736440381.504232,Right,21.72539
1736440381.6066763,Left,37.85672
1736440381.6066763,Right,22.06132
1736440381.7090952,Left,37.33114
1736440381.7090952,Right,22.37327
1736440381.811672,Left,36.71065
1736440381.8128684,Right,22.82942
1736440381.9149187,Left,36.17543
1736440381.9149187,Right,23.4775
1736440382.0178428,Left,35.53775
1736440382.0178428,Right,23.94065
1736440382.1203258,Left,35.79417
1736440382.1203258,Right,24.22136
1736440382.2231598,Left,36.44617
1736440382.2231598,Right,23.62313
1736440382.3255138,Left,36.83876
1736440382.3255138,Right,22.91235
1736440382.428412,Left,36.86668
1736440382.428412,Right,22.87167
1736440382.5308685,Left,36.84019
1736440382.5308685,Right,23.44743
1736440382.6330945,Left,35.92807
1736440382.6330945,Right,24.58389
1736440382.7361662,Left,34.67465
1736440382.7361662,Right,24.86656
1736440382.8383489,Left,34.99394
1736440382.8398533,Right,24.02038
1736440382.940816,Left,36.44961
1736440382.940816,Right,22.67887
1736440383.0431144,Left,38.40411
1736440383.0448732,Right,20.41697
1736440383.145616,Left,41.47175
1736440383.145616,Right,17.25012
1736440383.2490363,Left,44.94493
1736440383.2490363,Right,14.19332
1736440383.3515432,Left,47.11594
1736440383.3515432,Right,12.34916
1736440383.4540112,Left,48.3907
1736440383.4540112,Right,11.21985
1736440383.5560713,Left,50.4295
1736440383.5580745,Right,10.1812
1736440383.6590698,Left,50.57453
1736440383.6590698,Right,7.47763
1736440383.762507,Left,49.7732
1736440383.762507,Right,4.88156
1736440383.8648531,Left,51.84299
1736440383.8648531,Right,3.75179
1736440383.9674153,Left,57.39135
1736440383.9674153,Right,3.89781
1736440384.0699675,Left,58.72165
1736440384.0699675,Right,4.37694
1736440384.1729083,Left,54.95534
1736440384.1729083,Right,5.08949
1736440384.2749324,Left,50.96348
1736440384.2766232,Right,7.19843
1736440384.378398,Left,47.86089
1736440384.380445,Right,9.63282
1736440384.4815028,Left,46.93152
1736440384.4815028,Right,11.02136
1736440384.5836096,Left,47.43516
1736440384.5836096,Right,12.31084
1736440384.6863573,Left,46.26539
1736440384.6863573,Right,14.69538
1736440384.7886508,Left,43.48757
1736440384.7886508,Right,15.82837
1736440384.8912423,Left,41.08124
1736440384.8912423,Right,13.48365
1736440384.9931562,Left,40.38576
1736440384.9931562,Right,9.80668
1736440385.0955975,Left,39.21859
1736440385.0955975,Right,6.06348
1736440385.1987023,Left,37.30367
1736440385.1987023,Right,2.25575
1736440385.301978,Left,34.94987
1736440385.301978,Right,0.14412
1736440385.4049678,Left,28.84019
1736440385.4071193,Right,-0.00924
1736440385.5081756,Left,22.19763
1736440385.5081756,Right,-0.00734
1736440385.610906,Left,18.40223
1736440385.610906,Right,-0.00616
1736440385.7137969,Left,15.04687
1736440385.7137969,Right,-0.00367
1736440385.8163228,Left,1.13592
1736440385.8163228,Right,-0.00138
1736440385.9207242,Left,0.00059
1736440385.9207242,Right,-0.00465
1736440386.025898,Left,-0.00091
1736440386.0275722,Right,-0.00131
1736440386.1287148,Left,-0.00104
1736440386.1287148,Right,-0.00059
1736440386.2329497,Left,-0.00182
1736440386.2329497,Right,-0.00131
1736440386.3361676,Left,-0.00052
1736440386.3361676,Right,-0.00341
1736440386.4390368,Left,0.0002
1736440386.4390368,Right,-0.00537
1736440386.5414793,Left,-0.00111
1736440386.5434844,Right,-0.00255
1736440386.6443558,Left,-0.00215
1736440386.6443558,Right,-0.00092
1736440386.7483633,Left,-0.00033
1736440386.7483633,Right,-0.00387
1736440386.8509643,Left,0.0002
1736440386.8509643,Right,-0.0057
1736440386.9533243,Left,-0.00059
1736440386.9533243,Right,-0.00472
1736440387.0564775,Left,-0.00078
1736440387.0574818,Right,-0.00328
1736440387.1595411,Left,-0.00013
1736440387.1595411,Right,-0.00236
1736440387.262165,Left,-0.00312
1736440387.262165,Right,-0.00622
1736440387.3649797,Left,-0.00228
1736440387.3664858,Right,0.0
1736440387.4685957,Left,-0.00286
1736440387.4685957,Right,-0.0021
1736440387.5718498,Left,-0.00358
1736440387.5718498,Right,0.00052
1736440387.6746452,Left,-0.00033
1736440387.6766453,Right,-0.00151
1736440387.7779865,Left,-0.00039
1736440387.7779865,Right,-0.00622
1736440387.8814971,Left,-0.0028
1736440387.8814971,Right,-0.00498
1736440387.9846663,Left,-0.00475
1736440387.9856706,Right,-0.00491
1736440388.087608,Left,-0.0043
1736440388.087608,Right,-0.00649
1736440388.1906788,Left,-0.00371
1736440388.1906788,Right,-0.0038
1736440388.2930627,Left,-0.00273
1736440388.2930627,Right,0.0002
1736440388.3957314,Left,0.00319
1736440388.3957314,Right,-0.00131
1736440388.4989662,Left,0.00508
1736440388.500472,Right,0.00216
