Unix Timestamp,Position,Value [kg]
1736440121.079265,Left,33.95111
1736440121.079265,Right,36.90403
1736440121.1817224,Left,33.40626
1736440121.1817224,Right,36.81978
1736440121.2851071,Left,33.127
1736440121.2851071,Right,37.71045
1736440121.3876402,Left,32.96817
1736440121.3876402,Right,39.04546
1736440121.4921868,Left,33.36505
1736440121.4921868,Right,39.84179
1736440121.594265,Left,36.1824
1736440121.5962853,Right,39.42817
1736440121.6974459,Left,39.00989
1736440121.6974459,Right,38.15296
1736440121.799535,Left,40.52604
1736440121.799535,Right,38.06308
1736440121.9020405,Left,41.28473
1736440121.9020405,Right,37.8507
1736440122.0044227,Left,41.62049
1736440122.0044227,Right,37.74353
1736440122.10669,Left,40.91778
1736440122.1086106,Right,38.17792
1736440122.209667,Left,40.08534
1736440122.209667,Right,38.83917
1736440122.312108,Left,39.6365
1736440122.312108,Right,38.732
1736440122.414351,Left,39.3135
1736440122.414351,Right,38.15355
1736440122.5172806,Left,35.27705
1736440122.5172806,Right,37.28306
1736440122.6200268,Left,35.56731
1736440122.6200268,Right,36.19273
1736440122.7228715,Left,37.67465
1736440122.7228715,Right,33.75676
1736440122.8255963,Left,37.73441
1736440122.8255963,Right,34.22253
1736440122.9288404,Left,38.69177
1736440122.9288404,Right,36.81153
1736440123.0306363,Left,40.1492
1736440123.0306363,Right,38.45561
1736440123.1333954,Left,40.46791
1736440123.1333954,Right,39.22869
1736440123.2355244,Left,40.17179
1736440123.2355244,Right,40.45699
1736440123.3382406,Left,39.8327
1736440123.3382406,Right,41.00334
1736440123.440306,Left,40.48978
1736440123.4418108,Right,41.1375
1736440123.543633,Left,39.79944
1736440123.543633,Right,42.05057
1736440123.6459115,Left,37.38621
1736440123.6459115,Right,43.04821
1736440123.7494538,Left,36.67595
1736440123.751578,Right,43.17039
1736440123.852659,Left,37.2266
1736440123.852659,Right,42.7886
1736440123.9549627,Left,37.23564
1736440123.9549627,Right,43.88411
1736440124.05734,Left,38.68591
1736440124.05734,Right,46.06302
1736440124.1600633,Left,40.61496
1736440124.1600633,Right,47.65142
1736440124.2627263,Left,42.30998
1736440124.2627263,Right,47.13593
1736440124.3665507,Left,42.03775
1736440124.3665507,Right,45.35644
1736440124.4716136,Left,40.59647
1736440124.4716136,Right,46.76417
1736440124.5763357,Left,39.64334
1736440124.578343,Right,46.7265
1736440124.6816022,Left,35.66326
1736440124.6846116,Right,44.78009
1736440124.7864277,Left,35.67153
1736440124.7864277,Right,42.44337
1736440124.890583,Left,35.54218
1736440124.890583,Right,41.07946
1736440124.995183,Left,35.14959
1736440124.9974782,Right,40.27291
1736440125.100087,Left,34.43256
1736440125.1025977,Right,39.3246
1736440125.204744,Left,34.40158
1736440125.204744,Right,38.26394
1736440125.3089964,Left,34.42136
1736440125.3089964,Right,38.02044
1736440125.4137826,Left,33.92227
1736440125.4137826,Right,37.68542
1736440125.518074,Left,35.17556
1736440125.5195825,Right,37.09427
1736440125.6226704,Left,37.56509
1736440125.6261785,Right,37.02574
1736440125.7274497,Left,39.78329
1736440125.7274497,Right,38.75676
1736440125.8319097,Left,40.09315
1736440125.8319097,Right,39.07573
1736440125.9355223,Left,39.75472
1736440125.9355223,Right,39.32715
1736440126.0423808,Left,39.87677
1736440126.0423808,Right,39.00655
1736440126.1496654,Left,39.9487
1736440126.1496654,Right,38.8469
1736440126.2542098,Left,40.03554
1736440126.254373,Right,38.63511
